 Procedimentos hospitalares do SUS - por local de internação - Brasil
Internações por Município e Ano/mês processamento
Período:Abr-Dez/2020
"Município";"2020/Abr";"2020/Mai";"2020/Jun";"2020/Jul";"2020/Ago";"2020/Set";"2020/Out";"2020/Nov";"2020/Dez";"Total"
"431560 Rio Grande";1266;1189;1533;1132;1185;1005;1307;1174;942;10733
"431570 Rio Pardo";199;214;168;204;208;209;226;246;215;1889
"431575 Riozinho";1;3;6;13;12;12;11;5;9;72
"431580 Roca Sales";17;15;17;21;26;23;25;15;26;185
"431590 Rodeio Bonito";130;100;136;110;119;123;151;139;119;1127
"431600 Rolante";34;84;73;98;65;79;98;82;89;702
"431610 Ronda Alta";146;110;126;113;130;125;181;176;170;1277
"431620 Rondinha";14;24;14;20;18;19;18;21;20;168
"431630 Roque Gonzales";18;20;15;21;23;18;24;21;21;181
"431640 Rosário do Sul";145;147;153;170;170;187;203;158;220;1553
"431643 Saldanha Marinho";5;3;4;1;1;6;7;6;11;44
"431645 Salto do Jacuí";57;30;27;33;34;19;18;31;56;305
"431650 Salvador do Sul";-;12;23;-;36;-;-;34;9;114
"431660 Sananduva";76;83;86;88;98;90;202;208;81;1012
"431710 Sant'Ana do Livramento";243;303;320;339;314;346;387;382;296;2930
"431670 Santa Bárbara do Sul";31;33;26;60;40;27;58;52;54;381
"431680 Santa Cruz do Sul";791;887;839;793;879;877;1015;1035;855;7971
"431690 Santa Maria";1478;1506;1350;1551;1566;1346;1358;1409;1522;13086
"431720 Santa Rosa";573;656;549;682;700;634;670;521;609;5594
"431730 Santa Vitória do Palmar";97;88;122;84;112;81;130;121;152;987
"431740 Santiago";235;271;259;285;271;295;315;285;276;2492
"431750 Santo Ângelo";636;501;512;471;490;440;494;417;416;4377
"431760 Santo Antônio da Patrulha";80;87;142;124;123;103;101;152;145;1057
"431780 Santo Augusto";128;180;182;166;170;155;186;190;184;1541
"431790 Santo Cristo";58;71;68;82;76;81;77;80;90;683
"431800 São Borja";467;433;456;461;438;370;452;444;434;3955
"431810 São Francisco de Assis";45;44;57;55;62;52;57;53;69;494
"431820 São Francisco de Paula";87;105;26;113;57;55;100;106;90;739
"431830 São Gabriel";348;352;262;313;287;309;409;395;453;3128
"431840 São Jerônimo";388;335;304;321;322;353;320;376;413;3132
"431843 São João do Polêsine";17;12;8;10;12;9;13;22;11;114
"431850 São José do Norte";42;54;55;50;40;39;50;63;-;393
"431860 São José do Ouro";69;45;38;54;79;73;112;111;99;680
"431870 São Leopoldo";894;761;780;695;735;696;772;736;479;6548
"431880 São Lourenço do Sul";186;211;178;178;175;182;200;216;223;1749
"431890 São Luiz Gonzaga";221;234;275;213;317;295;312;264;296;2427
"431900 São Marcos";127;86;76;82;87;69;116;78;90;811
"431910 São Martinho";13;17;21;11;10;4;11;12;11;110
"431915 São Miguel das Missões";20;24;22;26;20;32;38;38;31;251
"431930 São Paulo das Missões";33;26;22;28;17;29;27;38;29;249
"431940 São Pedro do Sul";33;29;40;26;23;-;30;8;32;221
"431950 São Sebastião do Caí";91;80;73;67;68;66;90;92;90;717
"431960 São Sepé";84;101;89;87;49;73;96;83;81;743
"431980 São Vicente do Sul";15;21;20;22;22;26;29;34;23;212
"431990 Sapiranga";359;408;392;454;398;439;396;430;434;3710
"432000 Sapucaia do Sul";477;542;375;535;482;506;487;588;524;4516
"432010 Sarandi";105;89;127;145;152;125;163;140;138;1184
"432020 Seberi";103;97;97;91;81;89;128;132;132;950
"432026 Segredo";22;26;34;44;45;45;45;45;45;351
"432030 Selbach";11;6;3;12;8;-;20;13;15;88
"432040 Serafina Corrêa";40;47;54;51;46;55;60;-;-;353
"432045 Sério";2;-;3;3;2;2;4;-;-;16
"432050 Sertão";30;25;36;30;31;31;31;14;47;275
"432060 Severiano de Almeida";15;15;15;15;20;15;17;20;-;132
"432067 Sinimbu";28;29;30;26;19;22;-;-;-;154
"432070 Sobradinho";73;69;82;45;43;62;81;74;66;595
"432080 Soledade";177;177;152;166;182;161;171;206;196;1588
"432090 Tapejara";136;173;123;188;183;159;191;191;177;1521
"432100 Tapera";47;41;45;28;36;62;48;41;47;395
"432120 Taquara";-;37;103;146;178;184;192;222;202;1264
"432130 Taquari";47;39;52;67;77;77;109;53;-;521
"432140 Tenente Portela";505;329;396;402;360;306;377;266;441;3382
"432145 Teutônia";153;213;194;195;148;182;236;250;271;1842
"432150 Torres";278;306;175;411;228;305;256;294;256;2509
"432160 Tramandaí";466;496;445;462;456;418;468;349;513;4073
"432170 Três Coroas";74;62;69;66;76;60;72;74;84;637
"432180 Três de Maio";140;130;130;123;131;129;199;195;149;1326
"432190 Três Passos";174;150;144;153;146;154;290;322;284;1817
"432195 Trindade do Sul";40;30;26;14;19;32;32;39;39;271
"432200 Triunfo";32;34;48;69;56;67;55;49;14;424
"432210 Tucunduva";45;49;38;39;40;38;38;38;38;363
"432220 Tupanciretã";68;89;44;50;41;65;71;69;50;547
"432230 Tuparendi";40;41;41;40;40;40;40;41;40;363
"432240 Uruguaiana";404;470;477;516;546;461;527;535;420;4356
"432250 Vacaria";329;327;455;360;402;375;428;441;266;3383
"432253 Vale do Sol";55;40;38;46;66;60;61;48;47;461
"432260 Venâncio Aires";254;290;280;310;266;320;333;280;308;2641
"432270 Vera Cruz";23;31;17;43;54;50;25;47;50;340
"432280 Veranópolis";107;157;136;135;166;162;151;175;179;1368
"432290 Viadutos";25;20;18;12;17;14;22;23;22;173
"432300 Viamão";308;545;425;464;410;380;403;464;473;3872
"500020 Água Clara";39;38;45;38;40;32;36;39;17;324
"500060 Amambai";192;194;198;198;197;205;196;195;196;1771
"500070 Anastácio";90;92;89;79;76;75;84;90;87;762
"500080 Anaurilândia";33;24;25;20;5;16;21;22;27;193
"500085 Angélica";32;27;20;21;17;20;16;28;20;201
"500090 Antônio João";16;22;24;21;15;22;13;32;12;177
"500100 Aparecida do Taboado";75;74;86;102;90;83;98;-;-;608
"500110 Aquidauana";378;374;358;497;388;255;283;345;259;3137
"500124 Aral Moreira";50;29;18;14;25;30;26;28;29;249
"500150 Bandeirantes";9;9;4;6;6;5;1;-;6;46
"500190 Bataguassu";100;88;90;85;56;36;91;88;44;678
"500210 Bela Vista";95;78;56;83;88;62;98;96;90;746
"500215 Bodoquena";19;22;30;20;16;27;18;27;20;199
"500220 Bonito";88;73;56;87;90;76;77;101;87;735
"500230 Brasilândia";57;52;45;35;48;24;52;41;54;408
"500240 Caarapó";77;66;66;101;98;60;95;93;74;730
"500260 Camapuã";14;14;15;13;12;18;17;12;7;122
"500270 Campo Grande";5195;5571;5527;5279;5224;4961;4559;4763;4695;45774
"500280 Caracol";26;11;21;17;16;18;24;27;20;180
"500290 Cassilândia";73;71;17;8;37;70;50;-;-;326
"500295 Chapadão do Sul";166;159;84;156;174;149;128;200;149;1365
"500315 Coronel Sapucaia";66;52;52;31;54;-;50;30;31;366
"500320 Corumbá";655;603;658;559;546;522;506;557;549;5155
"500325 Costa Rica";116;104;115;132;132;145;197;152;167;1260
"500330 Coxim";157;158;143;148;170;186;157;153;169;1441
"500345 Deodápolis";12;13;11;12;10;6;7;8;9;88
"500348 Dois Irmãos do Buriti";14;14;13;27;23;20;14;11;30;166
"500370 Dourados";1587;1389;1340;1156;1207;1240;1115;90;-;9124
"500380 Fátima do Sul";114;113;99;107;136;127;103;119;108;1026
"500400 Glória de Dourados";45;49;44;42;41;42;42;44;45;394
"500410 Guia Lopes da Laguna";70;38;36;15;15;27;19;41;31;292
"500430 Iguatemi";142;122;118;113;92;119;119;106;122;1053
"500440 Inocência";12;7;8;14;13;17;14;19;10;114
"500450 Itaporã";41;16;21;19;25;24;38;34;39;257
"500460 Itaquiraí";34;37;48;34;27;20;34;16;22;272
"500470 Ivinhema";102;96;88;95;96;96;101;97;100;871
"500500 Jardim";109;98;98;96;92;99;89;99;118;898
"500510 Jateí";9;7;6;-;2;8;10;9;8;59
"500515 Juti";27;15;26;17;24;28;21;23;16;197
"500525 Laguna Carapã";10;2;-;2;1;9;4;4;6;38
"500540 Maracaju";198;165;164;191;177;182;175;186;189;1627
"500560 Miranda";75;61;81;62;53;70;46;61;47;556
"500568 Mundo Novo";130;84;101;37;45;86;54;84;75;696
"500570 Naviraí";246;202;248;248;270;211;342;264;308;2339
"500580 Nioaque";-;-;-;-;-;3;8;2;-;13
"500600 Nova Alvorada do Sul";78;67;35;63;63;48;57;76;44;531
"500620 Nova Andradina";311;267;183;212;231;236;234;253;232;2159
"500625 Novo Horizonte do Sul";18;9;6;10;10;4;11;15;-;83
"500630 Paranaíba";216;196;221;247;219;258;-;-;-;1357
"500635 Paranhos";51;51;65;74;59;48;41;49;94;532
"500640 Pedro Gomes";7;3;-;-;2;-;13;6;9;40
"500660 Ponta Porã";574;579;276;631;418;504;468;609;615;4674
"500690 Porto Murtinho";65;47;48;36;40;49;41;41;58;425
"500710 Ribas do Rio Pardo";42;27;-;43;25;20;12;16;9;194
"500720 Rio Brilhante";189;168;136;152;161;145;141;-;-;1092
"500730 Rio Negro";20;19;16;22;19;18;21;18;20;173
"500740 Rio Verde de Mato Grosso";43;71;35;67;49;51;51;46;-;413
"500755 Santa Rita do Pardo";4;9;-;13;5;10;8;9;5;63
"500769 São Gabriel do Oeste";169;138;141;195;157;167;189;146;174;1476
"500770 Sete Quedas";45;19;23;25;43;28;41;33;20;277
"500790 Sidrolândia";41;50;57;49;92;60;102;39;61;551
"500793 Sonora";23;30;27;22;25;23;49;36;31;266
"500795 Tacuru";57;46;38;28;34;25;32;28;29;317
"500797 Taquarussu";6;3;7;8;16;11;13;8;8;80
"500830 Três Lagoas";420;423;428;426;488;543;636;425;396;4185
"500840 Vicentina";25;24;16;17;21;17;18;11;26;175
"510020 Água Boa";44;152;267;233;245;-;-;-;-;941
"510025 Alta Floresta";303;338;306;372;356;386;349;345;367;3122
"510030 Alto Araguaia";48;33;25;36;39;29;42;71;40;363
"510060 Alto Taquari";10;7;12;8;13;13;7;6;14;90
"510080 Apiacás";19;13;28;23;37;36;36;29;-;221
"510125 Araputanga";2;3;7;3;9;6;7;5;-;42
"510130 Arenápolis";-;-;-;-;-;-;-;55;66;121
"510140 Aripuanã";86;45;89;87;78;34;20;54;27;520
"510170 Barra do Bugres";162;194;168;129;-;-;-;-;-;653
"510180 Barra do Garças";236;278;292;292;307;289;359;327;-;2380
"510190 Brasnorte";95;110;95;80;86;86;104;78;71;805
"510250 Cáceres";709;686;631;574;782;871;958;655;662;6528
"510260 Campinápolis";60;36;44;43;-;-;-;-;-;183
"510263 Campo Novo do Parecis";156;-;-;-;-;84;122;81;-;443
"510267 Campo Verde";131;147;148;160;148;135;156;184;169;1378
"510268 Campos de Júlio";18;19;27;23;22;14;24;21;9;177
"510270 Canarana";75;67;47;63;62;87;72;81;48;602
"510305 Cláudia";16;51;76;59;58;52;69;54;75;510
"510310 Cocalinho";25;20;23;22;22;20;11;13;-;156
"510320 Colíder";180;205;119;234;193;220;207;244;181;1783
"510325 Colniza";60;67;52;104;62;84;90;88;58;665
"510330 Comodoro";79;80;87;110;93;99;109;78;99;834
"510335 Confresa";227;204;270;230;242;194;310;195;387;2259
"510337 Cotriguaçu";61;36;32;33;38;34;34;33;32;333
"510340 Cuiabá";2988;3348;2814;2832;3113;2911;3108;2918;2881;26913
"510350 Diamantino";76;95;70;71;78;124;107;118;94;833
"510360 Dom Aquino";23;30;30;30;30;34;30;30;-;237
"510385 Gaúcha do Norte";16;20;17;20;19;18;22;17;12;161
"510390 General Carneiro";15;16;17;14;14;20;10;10;-;116
"510410 Guarantã do Norte";85;75;84;70;113;101;101;103;101;833
"510420 Guiratinga";18;-;30;19;19;19;31;20;37;193
"510460 Itiquira";19;18;26;18;15;26;26;30;23;201
"510480 Jaciara";83;49;55;76;161;101;179;147;-;851
"510500 Jauru";18;20;16;17;16;11;16;13;15;142
"510510 Juara";97;136;123;128;124;137;134;129;124;1132
"510515 Juína";257;270;216;218;260;240;267;201;261;2190
"510517 Juruena";44;32;24;38;45;32;40;40;46;341
"510520 Juscimeira";23;17;11;8;20;17;23;-;-;119
"510525 Lucas do Rio Verde";376;467;154;154;407;400;333;-;-;2291
"510558 Marcelândia";30;30;60;55;39;56;50;-;-;320
"510560 Matupá";50;51;49;40;58;50;59;54;39;450
"510562 Mirassol d'Oeste";81;27;45;53;50;61;66;-;-;383
"510590 Nobres";97;90;90;90;90;90;90;90;-;727
"510610 Nossa Senhora do Livramento";1;6;5;12;10;1;15;2;3;55
"510622 Nova Mutum";166;162;156;137;178;188;178;182;-;1347
"510623 Nova Olímpia";64;66;68;64;55;37;50;36;37;477
"510625 Nova Xavantina";73;100;70;77;112;90;95;95;79;791
"510627 Novo Horizonte do Norte";8;9;16;8;6;6;6;5;-;64
"510628 Novo São Joaquim";26;21;22;19;29;13;37;26;34;227
"510629 Paranaíta";6;9;8;7;29;48;28;5;62;202
"510630 Paranatinga";72;53;35;72;49;100;79;90;-;550
"510637 Pedra Preta";18;38;22;24;38;34;30;-;-;204
"510642 Peixoto de Azevedo";230;184;202;239;215;224;228;224;370;2116
"510650 Poconé";111;88;107;92;95;137;133;135;170;1068
"510670 Ponte Branca";2;2;6;4;2;2;1;-;-;19
"510675 Pontes e Lacerda";250;274;273;266;259;271;338;275;-;2206
"510680 Porto dos Gaúchos";48;27;15;41;35;17;23;30;-;236
"510700 Poxoréo";58;81;62;70;76;69;81;73;90;660
"510704 Primavera do Leste";353;422;343;332;338;374;435;416;433;3446
"510706 Querência";71;71;71;71;72;81;106;86;-;629
"510718 Ribeirão Cascalheira";14;25;22;19;16;20;20;16;-;152
"510720 Rio Branco";5;9;4;5;3;3;6;-;-;35
"510760 Rondonópolis";1586;1516;1669;1597;1603;1668;1908;1683;1542;14772
"510770 Rosário Oeste";70;68;66;70;69;70;75;70;66;624
"510775 Salto do Céu";3;11;8;8;7;12;12;14;-;75
"510777 Santa Terezinha";16;9;20;16;8;16;16;18;-;119
"510785 São Félix do Araguaia";121;123;96;100;92;110;-;-;-;642
"510730 São José do Rio Claro";52;51;47;49;50;62;46;46;43;446
"510787 Sapezal";121;82;93;99;135;105;124;116;119;994
"510790 Sinop";494;599;487;680;755;565;576;686;583;5425
"510792 Sorriso";517;706;468;538;506;481;556;538;474;4784
"510794 Tabaporã";9;18;26;16;20;16;10;12;24;151
"510795 Tangará da Serra";279;252;297;356;318;379;389;350;383;3003
"510800 Tapurah";24;15;9;20;20;19;13;9;-;129
"510805 Terra Nova do Norte";54;2;42;21;33;19;30;26;-;227
"510810 Tesouro";8;5;4;6;6;6;6;3;-;44
"510820 Torixoréu";14;6;25;12;13;14;20;42;-;146
"510840 Várzea Grande";570;500;470;789;1068;821;985;937;909;7049
"510550 Vila Bela da Santíssima Trindade";74;91;77;102;82;53;76;86;-;641
"510860 Vila Rica";22;-;-;-;-;-;-;-;-;22
"520013 Acreúna";25;16;26;15;17;24;25;18;19;185
"520025 Águas Lindas de Goiás";93;119;117;177;154;145;118;144;118;1185
"520030 Alexânia";76;95;58;62;75;81;110;89;102;748
"520050 Aloândia";7;6;8;1;8;8;9;10;-;57
"520080 Alvorada do Norte";85;62;56;54;76;65;80;81;89;648
"520085 Americano do Brasil";11;14;11;8;3;5;1;1;1;55
"520090 Amorinópolis";14;11;13;6;7;5;6;3;-;65
"520110 Anápolis";1507;1700;1910;1847;1847;1668;1761;1755;1737;15732
"520140 Aparecida de Goiânia";1313;1630;1668;1774;1803;1823;1686;1474;1779;14950
"520150 Aporé";4;5;3;4;2;4;11;-;-;33
"520160 Araçu";15;19;8;18;16;8;11;8;9;112
"520180 Aragoiânia";3;-;-;-;-;-;-;-;-;3
"520215 Araguapaz";6;10;10;7;7;11;12;32;-;95
"520235 Arenópolis";8;3;7;7;7;10;-;-;-;42
"520250 Aruanã";26;15;32;22;8;10;10;21;-;144
"520280 Avelinópolis";1;1;1;1;3;1;1;1;1;11
"520320 Barro Alto";25;20;24;26;30;33;22;-;-;180
"520330 Bela Vista de Goiás";64;95;60;91;88;78;95;76;102;749
"520340 Bom Jardim de Goiás";17;2;9;9;8;11;23;18;-;97
"520350 Bom Jesus de Goiás";100;105;105;93;93;91;118;-;-;705
"520380 Britânia";17;30;14;15;24;29;15;23;26;193
"520390 Buriti Alegre";44;29;37;28;28;-;-;-;-;166
"520393 Buriti de Goiás";5;7;1;7;1;1;10;8;1;41
"520410 Cachoeira Alta";20;25;2;7;19;15;17;8;-;113
"520425 Cachoeira Dourada";10;8;11;11;8;4;4;5;-;61
"520430 Caçu";55;45;38;35;58;38;43;48;-;360
"520440 Caiapônia";65;56;59;102;49;64;96;91;-;582
"520450 Caldas Novas";164;87;111;185;268;233;396;263;-;1707
"520470 Campinorte";30;30;12;12;5;18;11;11;9;138
"520480 Campo Alegre de Goiás";1;1;2;3;1;1;1;1;1;12
"520490 Campos Belos";27;13;10;35;14;47;61;44;50;301
"520500 Carmo do Rio Verde";3;4;2;9;8;11;4;1;-;42
"520505 Castelândia";2;3;-;2;2;2;-;3;-;14
"520510 Catalão";360;346;350;334;465;451;437;418;459;3620
"520520 Caturaí";1;6;2;1;5;1;4;5;4;29
"520530 Cavalcante";3;-;-;-;-;-;-;-;-;3
"520540 Ceres";404;359;273;374;329;419;416;402;377;3353
"520545 Cezarina";14;2;7;11;33;16;23;17;-;123
"520547 Chapadão do Céu";15;39;41;51;49;42;19;49;-;305
"520549 Cidade Ocidental";-;-;9;11;16;15;16;-;-;67
"520551 Cocalzinho de Goiás";8;12;6;9;8;10;7;3;-;63
"520552 Colinas do Sul";8;9;17;6;20;11;15;13;-;99
"520570 Córrego do Ouro";6;10;7;1;1;1;1;1;1;29
"520580 Corumbá de Goiás";-;-;-;-;-;4;5;1;2;12
"520590 Corumbaíba";52;45;27;43;24;25;18;50;17;301
"520620 Cristalina";55;73;135;113;99;101;165;88;-;829
"520640 Crixás";78;50;61;57;48;53;63;56;64;530
"520650 Cromínia";5;4;5;14;4;13;22;19;6;92
"520660 Cumari";9;6;4;8;8;9;5;-;-;49
"520670 Damianópolis";18;22;25;23;12;26;18;18;-;162
"520680 Damolândia";9;20;12;20;14;18;16;11;-;120
"520710 Diorama";13;8;8;11;5;12;14;7;-;78
"520830 Divinópolis de Goiás";23;16;5;2;12;-;-;-;-;58
"520725 Doverlândia";9;-;-;-;-;-;-;-;-;9
"520740 Edéia";29;38;23;51;21;37;39;19;10;267
"520760 Fazenda Nova";11;4;4;2;2;1;4;3;-;31
"520780 Firminópolis";157;152;130;86;116;117;157;154;-;1069
"520800 Formosa";474;-;-;130;510;549;214;423;210;2510
"520810 Formoso";11;9;9;10;9;10;9;10;-;77
"520840 Goianápolis";14;14;15;11;7;9;4;5;3;82
"520850 Goiandira";6;5;6;4;1;3;1;-;-;26
"520860 Goianésia";314;286;243;308;283;287;267;-;-;1988
"520870 Goiânia";9710;10462;10193;11021;11753;11083;12142;11745;11770;99879
"520880 Goianira";135;128;140;134;139;168;151;166;155;1316
"520890 Goiás";41;82;54;58;53;63;108;114;86;659
"520910 Goiatuba";131;114;109;69;69;139;125;121;80;957
"520960 Heitoraí";18;17;-;-;-;-;-;-;-;35
"520970 Hidrolândia";30;30;30;60;129;60;70;142;91;642
"520980 Hidrolina";12;10;12;11;9;9;-;-;-;63
"520990 Iaciara";34;26;27;33;44;22;25;-;-;211
"520993 Inaciolândia";4;6;5;11;10;6;4;7;-;53
"520995 Indiara";242;226;249;316;274;224;239;256;228;2254
"521000 Inhumas";95;106;121;48;110;141;114;135;104;974
"521010 Ipameri";56;45;32;45;47;52;21;30;-;328
"521020 Iporá";36;49;43;54;41;-;-;-;-;223
"521040 Itaberaí";-;-;-;44;29;36;28;31;-;168
"521060 Itaguaru";8;9;7;8;14;13;16;-;-;75
"521080 Itajá";44;16;29;24;29;11;18;19;25;215
"521090 Itapaci";113;107;77;65;63;69;63;82;77;716
"521120 Itapuranga";104;126;88;96;86;68;111;141;-;820
"521130 Itarumã";40;67;17;17;17;18;29;31;-;236
"521140 Itauçu";18;12;17;15;13;8;7;7;11;108
"521150 Itumbiara";456;343;371;330;416;451;574;151;165;3257
"521160 Ivolândia";6;8;3;4;1;1;12;5;5;45
"521170 Jandaia";8;15;8;5;6;7;7;16;-;72
"521180 Jaraguá";21;186;158;41;277;52;250;10;181;1176
"521190 Jataí";347;316;380;360;382;318;37;42;78;2260
"521200 Jaupaci";8;5;14;6;15;8;-;-;-;56
"521210 Joviânia";6;6;6;12;7;12;16;-;-;65
"521220 Jussara";52;45;35;35;36;35;45;44;39;366
"521250 Luziânia";23;65;84;88;275;171;189;137;162;1194
"521260 Mairipotaba";3;2;1;2;4;4;3;4;1;24
"521270 Mambaí";25;16;18;33;25;14;-;-;-;131
"521280 Mara Rosa";7;5;3;3;18;5;13;12;-;66
"521290 Marzagão";7;7;6;7;6;3;-;-;-;36
"521295 Matrinchã";18;4;9;6;6;7;2;3;4;59
"521300 Maurilândia";26;13;5;13;6;13;8;12;39;135
"521308 Minaçu";106;98;153;158;142;168;190;89;98;1202
"521310 Mineiros";177;203;213;240;206;108;318;-;-;1465
"521350 Monte Alegre de Goiás";5;2;3;3;5;7;6;3;-;34
"521370 Montes Claros de Goiás";18;9;8;6;3;5;2;2;-;53
"521375 Montividiu";38;19;12;19;-;-;-;-;-;88
"521380 Morrinhos";158;215;100;187;177;247;158;223;179;1644
"521385 Morro Agudo de Goiás";-;-;-;2;1;2;-;-;-;5
"521400 Mozarlândia";20;72;38;54;36;41;40;13;43;357
"521405 Mundo Novo";75;37;88;76;87;-;-;-;-;363
"521410 Mutunópolis";8;7;12;8;10;8;9;7;-;69
"521450 Nerópolis";109;173;170;154;162;179;164;208;180;1499
"521460 Niquelândia";108;81;101;108;87;136;113;93;122;949
"521483 Nova Crixás";43;41;44;35;34;45;44;44;50;380
"521520 Novo Brasil";13;10;10;8;8;11;8;7;-;75
"521530 Orizona";100;85;60;79;82;78;98;112;-;694
"521550 Ouvidor";9;6;4;2;1;3;4;1;3;33
"521560 Padre Bernardo";16;13;12;21;30;21;24;-;-;137
"521565 Palestina de Goiás";17;12;12;16;8;20;18;12;-;115
"521580 Palmelo";6;4;8;6;14;14;7;-;-;59
"521590 Palminópolis";14;10;8;8;7;9;6;7;10;79
"521630 Paranaiguara";-;-;-;20;30;35;20;10;30;145
"521640 Paraúna";41;27;20;65;24;55;40;38;-;310
"521680 Petrolina de Goiás";79;88;77;86;74;80;76;76;87;723
"521710 Piracanjuba";56;40;58;61;66;65;97;79;58;580
"521720 Piranhas";42;46;31;41;31;25;-;-;-;216
"521730 Pirenópolis";151;163;151;122;151;79;103;155;43;1118
"521740 Pires do Rio";27;24;24;33;41;54;41;42;-;286
"521760 Planaltina";265;239;207;191;232;205;178;216;119;1852
"521770 Pontalina";74;30;51;62;74;58;96;77;44;566
"521800 Porangatu";161;79;62;150;172;201;145;105;65;1140
"521810 Portelândia";9;10;6;11;5;5;8;-;-;54
"521830 Posse";201;171;200;140;130;140;147;-;-;1129
"521850 Quirinópolis";183;181;154;141;216;294;331;136;463;2099
"521860 Rialma";24;20;15;33;40;44;44;44;-;264
"521880 Rio Verde";814;987;749;731;706;860;764;621;607;6839
"521890 Rubiataba";27;31;35;28;28;15;32;28;28;252
"521900 Sanclerlândia";22;15;18;8;1;7;18;10;18;117
"521910 Santa Bárbara de Goiás";3;5;-;-;9;4;7;-;-;28
"521920 Santa Cruz de Goiás";8;10;7;4;8;12;8;10;-;67
"521925 Santa Fé de Goiás";14;5;10;3;-;14;11;5;-;62
"521930 Santa Helena de Goiás";440;468;428;417;523;470;577;372;539;4234
"521950 Santa Rosa de Goiás";4;-;-;-;-;-;-;-;-;4
"521970 Santa Terezinha de Goiás";29;14;20;21;15;7;5;18;-;129
"521973 Santo Antônio de Goiás";5;13;16;2;4;3;9;6;-;58
"521975 Santo Antônio do Descoberto";14;14;15;57;63;45;42;16;31;297
"521980 São Domingos";11;11;23;15;9;11;14;14;-;108
"522000 São João d'Aliança";12;-;-;-;-;-;-;-;-;12
"522010 São Luís de Montes Belos";59;37;-;-;-;98;121;110;147;572
"522020 São Miguel do Araguaia";102;93;122;134;95;112;90;114;52;914
"522026 São Miguel do Passa Quatro";10;12;11;6;13;9;14;-;-;75
"522040 São Simão";87;76;92;96;92;87;108;98;96;832
"522045 Senador Canedo";147;159;199;203;178;210;171;151;-;1418
"522050 Serranópolis";7;3;8;9;5;4;6;-;-;42
"522060 Silvânia";58;48;51;59;58;119;116;154;191;854
"522068 Simolândia";19;18;11;10;18;13;19;14;-;122
"522100 Taquaral de Goiás";2;7;2;12;3;3;1;5;-;35
"522140 Trindade";196;214;260;335;299;236;156;192;244;2132
"522150 Turvânia";23;24;12;9;-;-;-;-;-;68
"522155 Turvelândia";16;4;9;12;10;10;16;14;-;91
"522160 Uruaçu";72;92;106;105;113;114;113;124;88;927
"522185 Valparaíso de Goiás";29;10;30;56;29;12;16;12;51;245
"522200 Vianópolis";85;72;65;44;56;63;76;62;-;523
"522205 Vicentinópolis";30;33;30;27;25;21;27;-;-;193
"530010 Brasília";18769;16481;16610;16360;16438;15747;17162;16379;17706;151652
"Total";775017;785608;788616;846820;849982;856510;892123;873739;793747;7462162
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Dados referentes aos últimos seis meses, sujeitos a  atualização.
 A partir do processamento de junho de 2012, houve mudança na classificação da natureza e esfera dos estabelecimentos. Com isso, temos que:
      
      Até maio de 2012 estas informações estão disponíveis como "Natureza" e "Esfera Administrativa".
      De junho de 2012 a outubro de 2015, estão disponíveis tanto como "Natureza" e "Esfera Administrativa", como "Natureza Jurídica" e "Esfera Jurídica".
      A partir de novembro de 2015, estão disponíveis como "Natureza Jurídica" e "Esfera Jurídica".
      
 
